"id";"text"
"1002235767845019648";"#SidewaysDictionary sums up cookies perfectly! Not quite the same definition used in Recital 30 in #GDPR though... https://t.co/8hqA19Y2ix"
"1002235767161270274";"#GDPR and True Costs of Losing Personal Data Click here https://t.co/dMEosxgkT2 to download free datasheet to help… https://t.co/M5lGASsdLN"
"1002235761591234561";"RT @SOnlinebiz: https://t.co/ETy65R1l2O
This service allows you to get #GDPR compliant without hiring experts!

#gdprcompliant https://t.co…"
"1002235760441901056";"Tensions flare between Google, publishers as GDPR deadline looms https://t.co/sOUDZdAT7l #ETF #tracker"
"1002235705375019008";"RT @Globanet: ""Facebook and Google hit with $8.8 billion in lawsuits on day one of GDPR."" If you are still not in compliance to GDPR. Conta…"
"1002235686156668928";"RT @TWiT: The #HomePod goes stereo (if you have two of them). How to turn on messages in iCloud. Plus @Apple's new #GDPR privacy portal: fi…"
"1002235649276153856";"RT @RadFemLawyer: Just saw this GDPR Spotify Playlist on LinkedIn and I don’t know how to feel https://t.co/9mbtsLN4fK"
"1002235609921064962";"RT @lukOlejnik: Stealing information from browser  with CSS mix-blend-mode. Demonstration of deanonynizing Facebook users. Another nice tim…"
"1002235606532018176";"From checking website stats, to analysing guest feedback, putting together marketing emails and advertising on soci… https://t.co/WHG7qg8Ghu"
"1002235594813132801";"GDPR compliance and Blockchain #crypto #btc #fintech GDPR https://t.co/MprAQ7qBRE https://t.co/5vnEg6KHhE"
"1002235584490983424";"@theaspect @martijn_grooten You need to comply to GDPR no matter where from EU citizen is visiting. Say, Italian pe… https://t.co/CPM16Jwwni"
"1002235584369299458";"RT @AVDSolutions: #Genesys Speeds and Simplifies Compliance with #GDPR for #PureCloud Customers Worldwide - New API for PureCloud enables f…"
"1002235576253329408";"Help @FirstBSA GDPR seems to have broken my phone's access to your WiFi - it can't get past the page where you spec… https://t.co/EbslX1kCBm"
"1002235559836778496";"Preserving, enhancing, and creating value from the company’s data assets is very important in today’s digitized wor… https://t.co/JOoiJrpM4d"
"1002235548982013952";"RT @secwaza: My favourite GDPR cartoon so far (apologies, for the lack of attribution, was shared at work) https://t.co/2hUR4jhghA"
"1002235529533018113";"(Discussion) GDPR compliance for Google Fonts
https://t.co/Um2gSPpMNI"
"1002235523350564864";"""Facebook and Google hit with $8.8 billion in lawsuits on day one of GDPR."" If you are still not in compliance to G… https://t.co/yU40ytz4fU"
"1002235510549549056";"@TeXtip I dont get this? How can a simple font have GDPR Issues? Or even transfer informations to a third party?"
"1002235509022904320";"The #HomePod goes stereo (if you have two of them). How to turn on messages in iCloud. Plus @Apple's new #GDPR priv… https://t.co/B7Pa8TM6Kn"
"1002235508167192577";"#GDPR Should Change Your Thinking About #Network #Firewalls  https://t.co/JUoYbHkEG3"
"1002235488483225600";"GDPR and the Funds Industry https://t.co/lZ8SnWg4Py"
"1002235485366861824";"GDPR compliance and Blockchain https://t.co/nxAF87rlSe"
"1002235482489610240";"RT @gdprpeace: Marc Skid takes ethical underwear to the next level https://t.co/5l5mkqm76e https://t.co/JNdrpAIMJR"
"1002235482212728832";"GDPR Data and the Right to be Forgotten https://t.co/fufG1an8P8"
"1002235480455311365";"RT @gdprpeace: Drones help scientists save entangled whales https://t.co/9gJISqzRCR https://t.co/CVXgNJ8uc2"
"1002235478706302976";"GDPR and the NHS 'opt out': a chance to engage patients in research https://t.co/G69DlgtJoU"
"1002235478177796096";"RT @gdprpeace: Why Ireland’s “Yes” Vote on Abortion Changes Everything https://t.co/kLv8dywEag https://t.co/6GWgykOCtB"
"1002235474964922368";"UK: GDPR Compliance: The Position Post 25 May 2018 https://t.co/vGo9WxnFbd"
"1002235455675383808";"The #GDPR – how bad is it for photographers? https://t.co/Q5RxdqHbvI"
"1002235428047646723";"Manufacturers Must Rethink Cybersecurity To Remain Compliant   https://t.co/mvdeuTmol2  
Control who can access you… https://t.co/MFOWq9wR31"
"1002235427670122497";"You may have heard of the General Data Privacy Regulation (or #GDPR) but do you know how it will affect your busine… https://t.co/cRqB8LntkK"
"1002235425451397121";"RT @Microsoft365: See how @iSalonSoftware made their #GDPR compliance journey with the help of Microsoft 365 Business: https://t.co/gsMGo7V…"
"1002235394971271168";"GDPR offers an impetus for enterprises to revisit the way they handle and process personal data of data subjects wr… https://t.co/EcjKxGNnCD"
"1002235390659477504";"RT @Centrify: With all this about #GDPR, what’s in it for #consumers? Here are the top 5 benefits: https://t.co/VBmlCdBLno"
"1002235367486119938";"@floo_bar giving a great overview of the #GDPR at @ggcarrots Geneva , at SDG Solution Space ! @m_ambrozowicz… https://t.co/0Fu7FHhrEr"
"1002235366886256640";"RT @Shirastweet: #Google &amp; #Facebook already accused of breaking #GDPR laws
https://t.co/MJIa4HKZw9
#SocialMedia #cybersecurity #infosec #p…"
"1002235362385768448";"RT @StBedesCollege: #ThrowbackThursday #BedianAlumni Don't let this be goodbye! To stay in contact please return your #GDPR email or comple…"
"1002235351992340480";"And so it begins... #GDPR #Privacy https://t.co/B3dAoCt5yF https://t.co/ViyqUkgSfy"
"1002235349723213824";"RT @wonkytonky_: “DNB teams up with IOTA to explore 
the Economy of Things and MyData / ‘GDPR as an opportunity’” by Wilfried Pimenta https…"
"1002235263752527873";"Get #GDPR ready with the essential employee exit IT security checklist via @Pensar_IT https://t.co/cdt9FKOR70 #HR https://t.co/30sXNL3mnW"
"1002235243930275840";"Searching my email inbox for “GDPR” was a great decision https://t.co/ZaZJ2caHNn"
"1002235183351894016";"#Genesys Speeds and Simplifies Compliance with #GDPR for #PureCloud Customers Worldwide - New API for PureCloud ena… https://t.co/uU9m9d50uh"
"1002235176288706560";"Data protection regulation: what do small businesses need to know about #GDPR?https://t.co/wZO52tPYgS by @Pensar_IT… https://t.co/wKfmaMChAu"
"1002235173071720448";"Why GDPR will Make Machine Learning not so legal - https://t.co/oIIxHs3u98 #DataScience #Analytics"
"1002235150795706368";"Latest #CyberSauna features @FSecure’s Privacy Officer Hannes Saarinen (from my team, hooray!) and Erik Andersen. T… https://t.co/JnMdueygIW"
"1002235086006358018";"RT @Argus_JoelA: GOTCHA! Frustrated to report that 3 days into GDPR and @BrightonHoveCC are falsely hiding behind it to excuse policies whi…"
"1002235063872843776";"The nice thing about having your email inbox flooded with GDPR privacy policy emails is the opportunity to unsubscr… https://t.co/hoYs0ye6Uh"
"1002235061687664640";"GDPR forces us to be better. Here's why: 

a la Mariah White. https://t.co/aeriu3Qn5C https://t.co/0NeC4cGo3p"
"1002235054679117825";"Will GDPR be the death of WHOIS?  https://t.co/FoG2wsXBHy https://t.co/JfH0jsxz9P"
"1002235038526734338";"There are still a couple days left of #XbizMiami. We're here and we're ready to talk about how #ageverification and… https://t.co/1rUWsfgTdd"
"1002235034261213184";"Plot twist: GDPR is actually helping Google’s ad business https://t.co/SQuDbWG7vw"
"1002235028334698496";"I don’t remember opting in to this #gdpr https://t.co/CGnOgfoxJI"
"1002235028049420288";"Are you doing clinical trials, and are looking for guidance on the effects of GDPR and the UK Data Protection Act (… https://t.co/NWTNU890Fu"
"1002235007560273920";"GDPR and the End of the Internet’s Grand Bargain https://t.co/gniTYe6F08"
"1002235005412790273";"Tired of those #GDPR mails? WELL YOU SHOULDN'T BE, CYBER SECURITY IS IMPORTANT M'KAY?
This, and other such importan… https://t.co/P0tp3htthA"
"1002234981052243969";"RT @sprigs: Panel all discussing that Companies are having a big change in mindset shift where it’s the individual who is control of their…"
"1002234980003696640";"GDPR compliance and Blockchain https://t.co/YJi4btJSKl"
"1002234955135582208";"The General Data Protection Regulation (GDPR), which protects the personal data and privacy of European Union citiz… https://t.co/krCoPf8HPQ"
"1002234951687987201";"So almost a week after #GDPR and my inbox isn’t any lighter..."
"1002234936978432001";"Why GDPR will Make Machine Learning not so legal https://t.co/0rZRrLqUVG #LosAngeles,CA #UnitedStates #90064"
"1002234927134494720";"This will take less time than it takes to sort out your #GDPR emails yet is one of the most poignant and thought pr… https://t.co/FPyoUxkVI1"
"1002234908088119296";"The EU recently launched the new #GeneralDataProtectionRegulation (#GDPR), which protects users'… https://t.co/Ry0t6UBB5g"
"1002234874466635778";"From checking website stats, to analysing guest feedback, putting together marketing emails and advertising on soci… https://t.co/h59COcxXQB"
"1002234836478767105";"Manufacturers Must Rethink Cybersecurity To Remain Compliant   https://t.co/G2tMCZT0AT  
Control who can access you… https://t.co/54nAvl6WRo"
"1002234794640531456";"RT @xabinapal: #GDPR going crazy https://t.co/GthLm3j9hX"
"1002234772092018694";"Obviously @HonorSociety is blocking me. I DO NOT WANT TO RECEIVE YOUR UNWANTED NEWSLETTERS ANY MORE! UNDERSTAND? Wh… https://t.co/dKGCPKBhzA"
"1002234765276262403";"Today we're looking at how the Sitecore platform will help your brand tackle GDPR! #hardcoresitecore  https://t.co/2JMJfZOVYF"
"1002234765095981056";"Today we're looking at how the Sitecore platform will help your brand tackle GDPR! #hardcoresitecore  https://t.co/fNg0WKEcbk"
"1002234754496856064";"The General Data Protection Regulation, known as #GDPR, is set to reform data protection in the UK and the EU, and… https://t.co/6SWmYNR0Md"
"1002234741297504257";"RT @AlizaKr: @MartinSFP has a fascinating take on #GDPR as an opportunity as well as a challenge. https://t.co/h8oGl8oG0n"
"1002234740576047104";"Hey, @cineworld - I’ve unsubscribed several times over the last several weeks but still you send your unwanted crap… https://t.co/HCHpGa3YQf"
"1002234712797003776";"RT @cylanceinc: GDPR as an Attack Surface: Mitigating the Risks https://t.co/JH59LYm9L5 #infosec #security #GDPR https://t.co/uCg4BkQdeP"
"1002234710704230400";"@MrRyanJDalton I think you’ve just infringed the new GDPR rules mate. Shouldn’t share dog faces without their consent."
"1002234710066638849";"RT @NiteWatches: ***BIG NEWS***
If you are signed up to our email newsletters then you may want to keep an eye on your inbox later on… (it…"
"1002234709894610945";"Thursday News: GDPR, IoT, Job Automation, Time Series, NLP, R, Machine Learning: https://t.co/jPocx9wmae"
"1002234695088820256";"@charitychap I’m a hoarder. But nowadays you need to think GDPR, right?!"
"1002234686486151168";"RT @Caglayan_Arkan: With #GDPR now in full effect, bookmark our new Trust Portal that offers manufacturers a rich set of resources to empow…"
"1002234683797790724";"RT @RSMBahrain: GDPR compliance update: The force of Storm GDPR and its impact on the middle market. Read more: https://t.co/8zr7PUWtgN #GD…"
"1002234660699758592";"No surprise: Google and Facebook the early $ and € winners from GDPR https://t.co/gUQ11mU0il"
"1002234627170422784";"GDPR: ugh!  Here is @AberdeenAAC's privacy notice: https://t.co/K3TtUpYlKv https://t.co/KzjOPS85q5"
"1002234625954078721";"RT @JonD99: @guyverhofstadt I hope you Remainers have all read Article 13 of the Copyright Directive proposal. 
https://t.co/g5odDAnAXD"
"1002234610586009600";"DNB (Norway’s largest financial services group )teams up with IOTA to explore the Economy of Things and MyData / ‘G… https://t.co/2AaW1msQip"
"1002234575874068480";"Have you been keeping track of the changes to your data due to #GDPR? #Google is taking action and here's what you… https://t.co/ckWrLoaZqq"
"1002234572787077122";"@FederationFENCA I‘m looking forward talking to many of my european colleagues about #DebtCollection and internatio… https://t.co/1g1x69N9CS"
"1002234571415605248";"Six data risk management steps for GDPR compliance https://t.co/GoaKJLH6r5 #GRC #compliance #regulation #standards #auditing #GDPR"
"1002234564012634112";"GDPR compliance and Blockchain https://t.co/9LAV7fEri4"
"1002234551526215681";"Google emerging as an early winner in #GDPR  https://t.co/uXjUpA643r (also includes a great short video on how GDPR… https://t.co/UbDSTwwx8n"
"1002234550276317184";"As we predicted: there's a much higher level of scrutiny of and a growing need for accountability from big tech. GD… https://t.co/pFF3n0yJxT"
"1002234545410859010";"Why the #GDPR is both a challenge and an opportunity https://t.co/RA0x0kFBsu via @TechRepublic https://t.co/lDaTkCKgsf"
"1002234545217851392";"GDPR Is Looking Like Another Y2K Scare https://t.co/LlkVyvbdkp"
"1002234543590596608";"RT @BramwithProcure: We agree that #GDPR actually offers a great opportunity for #recruiters to clean data, build better relationships, inc…"
"1002234535680139264";"#hacking, even for ethical purposes without explicit permission from the owners is a criminal offense in most count… https://t.co/6kDL0xaKOE"
"1002234532358213632";"I missed this fantastic post by @jkaraian and @KiraBind: The five stages of grief, in GDPR email subject lines https://t.co/CKSDEAxYI1"
"1002234526863589377";"If you're wondering what comes after the GDPR deadline, then our latest post might help! Guest blogger Ally Orr giv… https://t.co/QadMRWkv4H"
"1002234518470881282";"Europe's ePrivacy Regulation will likely to come into effect later this year as a ""lex specialis"" to the GDPR and c… https://t.co/817qJG5SB9"
"1002234511567056896";"The public sector must be transparent on data use to gain citizens’ trust https://t.co/wQ8AGv6KEz GDPR is right to… https://t.co/RkcaluOprs"
"1002234508823941131";"GDPR compliance and Blockchain There are concerns that the now-active General Data Protection Regulation (GDPR) and… https://t.co/9sHiI8eEBE"
"1002234505527259136";"Balancing the anomalies between protecting investors under #MiFID II through the collection of more information abo… https://t.co/pXNqgc2ilS"
"1002234503962742786";"I don't think Twitter entirely understands #GDPR — Twitter is blocking users who signed up when they were underage https://t.co/bufNJdQck1"
"1002234503035801600";"RT @Panda_Security: Discover Panda Data Control, the security module adapted to #GDPR<U+27A1> https://t.co/VKNBva3B2R https://t.co/QfU3EEVh8S"
"1002234487089090561";"#Twitter is banning anyone whose date of birth says they joined before they were 13

According to the company, it c… https://t.co/Zbw56qeQHs"
"1002234455359082497";"Discussion if Google Fonts is GDPR compliant https://t.co/ZhtJWEteAB https://t.co/PQmRZpbDFa"
"1002234436967071744";"Apple has blocked iOS updates of messaging app Telegram, missing GDPR deadline; Android, W...… https://t.co/Q9SpbVTier"
"1002234418600259585";"RT @Exponential_e: In a post-GDPR world, @CharityDigiNews explores how new regulations can help, rather than hinder, charities. Read the ar…"
"1002234408135426056";"This Ovum Report discusses: Making Sense of Compliance: Data Protection in the EU and Beyond. Download it today to… https://t.co/j0GMSG4vm6"
"1002234379102547971";"@EE is the bottom text re GDPR legit from you? I can’t decide if your company have misunderstood GDPR (which is unl… https://t.co/970ZVOQyBa"
"1002234361545142272";"GDPR made searchable by @Algolia 

AND DESIGNED BY THE ONE AND ONLY @NicolasMzrd AND THE IMPRESSIVE @cdenoix ! <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF> https://t.co/n5Dol5reC0"
"1002234359133417475";"IAM Platform Curated Tweet:

GDPR compliance and Blockchain

#IAMPlatform
#TopInfluence
#Blockchain

Link: https://t.co/R9kFO1SL6a

Ref:"
"1002234341949345792";"@MartinSFP has a fascinating take on #GDPR as an opportunity as well as a challenge. https://t.co/h8oGl8oG0n"
"1002234324710756352";"RT @kourtellis: How #GDPR will be enforced, when we measure such extent of violation of user's online(offline) privacy?Cookie Synchronizati…"
"1002234293509283840";"RT @CapgeminiIndia: Your customers expect you to offer innovative approaches to data privacy and will reward you with loyalty if you do.
<ed><U+00A0><U+00BD><ed><U+00B3><U+0084>…"
"1002234248823279616";"'Embarrassing' leak shows EU falls short of own GDPR data law https://t.co/0jaqK452Lk"
"1002234239079854086";"@PhilosophyBIM @60secondrevit @swittersTX @AutodeskRevit @IdeateSoftware @autodesk Could @autodesk be the first tec… https://t.co/D7aVktHOT9"
"1002234232624812032";"RT @wnwdigital: Top Tip: GDPR is finally here! But, this doesn’t mean that the work is over yet – it has only just begun. To stay compliant…"
"1002234221174325248";"RT @ragnarjo: “We're updating our Privacy Policy. These ominous words echoed in his mind as he jumped off the moving train. The day had arr…"
"1002234219291140097";"GDPR lore starts now...May 25th has come and gone and the EU didn't start billing American companies, yet. GDPR pre… https://t.co/sVWnQ9Be1k"
"1002234195090042881";"Jamaiacan Operators Fall In Line With European Data Law! https://t.co/2OciOQHYqK #ctrlitjamaica #makejamaicadigital… https://t.co/CGkxcvXFC5"
"1002234158113050630";"1 in 4 believe the GDPR is important because they do not trust companies to collect their data without these regula… https://t.co/bhErsMhkI3"
"1002234146352259072";"RT @ichrysakis: Time for #music and relax.... Oh no what is this? #gdpr music list? This surely could be the most played playlist for the l…"
"1002234126987157504";"#RT MSCloud ""How prepared is your org for the #GDPR? Download our whitepaper to learn how to assess your compliance… https://t.co/2mlrniF79D"
"1002234118812389378";"Kinda funny that US tech press finally discovers concern for unintended consequences when GDPR comes around, but not much before."
"1002234105604407296";"Why GDPR will Make Machine Learning not so legal https://t.co/ZRV9pc9hiy https://t.co/yskRn5CvaE"
"1002234088001064960";"Interesting blog that names and shames companies and services that fail at GDPR or go overboard a bit too much. The… https://t.co/9cmP16XkOB"
"1002234070657634305";"Great example of informing a consumer and complying with #GDPR.  Per usual, @CelebrusTech is leading the way. https://t.co/ce2ICfvMeo"
"1002234067226578944";"RT @RadioPersist: Races Show Potential for Independent Left https://t.co/akYsiNQb5b https://t.co/qfnn0E9ceg"
"1002234054899650560";"Check out this very interesting article by @Chevilang on #brexit and #DataProtection published last week https://t.co/VGzOwJ4tft"
"1002234007331975168";"Digital banking transformation creating new systemic risks 

#DigitalBanking #financialservices #GDPR #DLT… https://t.co/MF2aaG4qx5"
"1002234002844024833";"Are you planning your company GDPR strategy? @DataVault_UK the GDPR experts have a new blog which gives essential i… https://t.co/OFAUn0a8of"
"1002234001640312832";"What are 12 Critical Capabilities of Gartner's Adaptive #Security Architecture? {Infographic}

#CyberSecurity… https://t.co/cjcXQTJ9uR"
"1002233973811175424";"#GDPR #landlords** registered &amp; paid your data fee with the ICO?: 25 May 2018, every organisation or sole trader wh… https://t.co/4xzPJlr3qj"
"1002233950469636097";"@PhilTEspo @ohnorosco GDPR is love, life, and everything in between."
"1002233920283398146";"RT @CiscoTrust: Chief Privacy Officer @mdennedy  shared her thoughts on #GDPR with @barronsonline  on what many in the tech industry are ca…"
"1002233899307630597";"#Twitter users say that the service is erroneously reporting them as being too young to use the social network, and… https://t.co/dyC2PqGMN8"
"1002233880986968064";"RT marketo ""Words for thought from ThisIsSethsBlog on #GDPR: ""Marketers don’t have to race to the bottom. It’s bett… https://t.co/TqMQKrB7IN"
"1002233860711682048";"GDPR's silver lining: Data-driven AI and innovation in the enterprise https://t.co/lRWtA5lmHU"
"1002233859772174337";"You're just now realizing the impact of GDPR? Think you might have said something during the last 18 months?… https://t.co/iCelbPkWmB"
"1002233849798111234";"Googled a venue's location and instead of the usual map pointer I got this. #GDPR in action? #Useless https://t.co/LNmUfizaxQ"
"1002233826385584128";"What an utter joke. Bad on you @Apple for doing this. If I was fined for GDPR because @Apple didn't approve my app… https://t.co/Cfv73snjJD"
"1002233792789143557";"#Twitter is blocking users who were underage when they signed up

https://t.co/WvdRgGKw7r #GDPR"
"1002233747465560064";"Are you still debating #GDPR ? https://t.co/0lp91afMaO"
"1002233695992938496";"Why GDPR will Make Machine Learning not so legal https://t.co/Krq3QazOFu"
"1002233665441665024";"He-Who-Must-Not-Be-Named --&gt; the very first example in context of #GDPR https://t.co/MhQN5tQHmH"
"1002233654746206209";"Boloro Takes An ATM Approach To Consumer IDV - https://t.co/1TPwwBLRNI https://t.co/ntAASeanyC"
"1002233652745469952";"RT @yiotaSWV: If you have a #DPO are you compliant? Is your #GDPR compliance effective at the time of crisis? If you do not get compliant w…"
"1002233632101191680";"United States: GDPR And The Funds Industry https://t.co/iLsemiwmgN #alternativeinvestments #familyoffice"
"1002233628733165568";"@PaulGuinnessy Oddly, there is a tension about the sharing of these traditional bibliographic data and changing nor… https://t.co/P4zrGSZO7z"
"1002233605693718528";"California ballot measure could become ‘America’s GDPR’ https://t.co/TumILT5G4v via @Hue_Marketing https://t.co/jzyc2hqMNE"
"1002233589755469824";"First slot: @floo_bar will tell us about GDPR. https://t.co/AYAEdIzYt9"
"1002233584453812225";"GDPR as an Attack Surface: Mitigating the Risks https://t.co/JH59LYm9L5 #infosec #security #GDPR https://t.co/uCg4BkQdeP"
"1002233576727941121";"Top Tip: GDPR is finally here! But, this doesn’t mean that the work is over yet – it has only just begun. To stay c… https://t.co/ec8NBq6sjm"
"1002233574538600449";"#GDPR readiness initiatives are underway at ITAC. Learn about the measures we're implementing to be GDPR compliant:… https://t.co/3cyxW7SlaD"
"1002233562924486656";"If a website has just one user in the EU, it requires complying with #GDPR. Here are 13 Compliance Tools <ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA>:… https://t.co/TLP9rvujg1"
"1002233560957358080";"A #CISO Perspective on #GDPR from @alienvault: https://t.co/SJsGfdT4XJ https://t.co/8pSykkP4qk"
"1002233546721800192";"GDPR still not solved? https://t.co/1nFL7rVbAx https://t.co/7KwTHSbx4h"
"1002233533354725376";"You'll be surprised at the amount of data breaches, cyber attacks and leaked records that have occurred over the la… https://t.co/exU3GgJ4lr"
"1002233526366949381";"#Tbt to the @Trace3Evolve conference in #LasVegas! Thrilled to have broadened our horizon &amp; learn more in the world… https://t.co/ccoYv5uC7y"
"1002233522164248576";"Twitter is blocking users who signed up as minors because of GDPR 

https://t.co/0e0XhgZDDv"
"1002233512068558848";"If you have a #DPO are you compliant? Is your #GDPR compliance effective at the time of crisis? If you do not get c… https://t.co/B4bKjjil6P"
"1002233511309389828";"I feel like I'm going to live to regret ignoring all these GDPR emails. Need to bite the red-taped bullet at somepoint."
"1002233509057089536";"Explainable #AI could reduce the impact of biased #algorithms - https://t.co/iNvLKVFQth #bias #GDPR #compliance https://t.co/H5tO05IFyg"
"1002233500152590336";"@nectar allows me to select my address from a drop down list then says it's wrong. Their help is not https and yet… https://t.co/dxMrMsvo5W"
"1002233495664627714";"It is often assumed that #GDPR compliance is IT’s problem, but no single department can make an org compliant. In p… https://t.co/trhEqIlUiv"
"1002233494657908736";"#GDPR is in effect, how are providers in the #EMM space responding? https://t.co/cTRErvN4Mm"
"1002233489998086144";"RT @muchishisuta: While the EU progresses with GDPR forcing companies to update their privacy policies, TO PROTECT ITS CITIZENS, in India w…"
"1002233477369081856";"Even fonts have GDPR issues.
https://t.co/Vrl3vpuRpZ"
"1002233466682068993";"Welcome to the GDPR: Complaints Lobbed at Facebook, Google That Could Carry Billions in Penalties #GDPR… https://t.co/EhfMafYc8a"
"1002233453046259712";"One hour to go before our #webinar starts.
Got your seat saved? Get it now: https://t.co/nFEj13Pu5W"
"1002233451301523457";"GDPR IS COMING! What writers and bloggers outside the EU need to know!  https://t.co/eq4iLsfxz3 https://t.co/wMsr5Mg3OD"
"1002233442787094537";"RT @WeAreFortyThree: Brushing up on the never ending GDPR @TheBizExpos with CT Business Solutions <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>

#Manchester #Networking https://t.co/…"
"1002233442216697857";"Words for thought from @ThisIsSethsBlog on #GDPR: ""Marketers don’t have to race to the bottom. It’s better at the t… https://t.co/KURamHowCX"
"1002233434528468993";"#GDPR is implemented - how will it impact you? Neil Coulson discusses in ""GDPR and What it Means for U.S. Companies… https://t.co/audJyNON9n"
"1002233406430810112";"RT @LogRhythm: LogRhythm CISO James Carder helps you understand GDPR compliance in a nutshell. Learn more:… https://t.co/EQu2iJf2Ps"
"1002233405310988288";"Prime Time for Privacy #GDPR #privacy  https://t.co/vwB5Kmox5O"
"1002233390945460224";"RT @engageSimply : @digiday ICYMI: Think California's Consumer Privacy Act is just American #GDPR? Not even close.… https://t.co/jhyV6wr1jv"
"1002233381244030976";"#GDPR compliance #CallCenter can be a sticky wicket for companies doing business in the @EU_Commission. https://t.co/vpo4u6l8PD"
"1002233378672992256";"How are open source projects complying with the GDPR law? https://t.co/IDzRuuGi3E https://t.co/AMRslFTLAs"
"1002233366731669504";"RT @simplivllc: The Complete Cyber Security Course Network Security | Simpliv
https://t.co/T4roM0RY2b
#USA @CNN #Cybersecurity #infosec #pr…"
"1002233347370897408";"InfoSec Institute | GDPR Trolls https://t.co/CAxpr2GsTn"
"1002233341364592640";"You should review how you seek, record and manage consent and whether you need to make any changes. Refresh existin… https://t.co/iC4EVDmHNO"
"1002233332934070273";"Google’s actions stand in the way of the independence that is so crucial to a fair and open marketplace, both for m… https://t.co/y2qVQWCU1T"
"1002233331549908992";"European Commission behind new GDPR law not 'GDPR compliant' https://t.co/LChy1BY8tB"
"1002233320154042368";"Hey @facebook, I closed my account some years ago. Why I do receive your email regarding the EU General Data Protec… https://t.co/K2oWgHwc3f"
"1002233318040104961";"#GDPR has been in effect for nearly a week. As the dust settles, it's time to confirm that your strategy is the bes… https://t.co/r7ewfJvpFz"
"1002233312977522689";"If you haven't already, please take a few minutes to complete an updated health questionnaire 1) keeps me updated 2… https://t.co/DOoty0oQZj"
"1002233312713347073";"5 unexpected consequences of #GDPR https://t.co/ilZW33RMgO [@TechRadar]"
"1002233291842441216";"#GDPR requirements put focus on data ethics, governance. https://t.co/s1SxPHfYZa via @sDataManagement"
"1002233269604306944";"There's still time to book on to our #GDPR and cyber security in #Chelmsford on 6 June. Haven't heard what it's abo… https://t.co/FHyTFIlCPc"
"1002233261106585606";"GDPR: What Does It Mean for your Business? #nearshore https://t.co/WdoU4yxkCe @MikaelaBerman https://t.co/cDNdPuhntf"
"1002233259231793152";"The best hidden feature about GDPR is for most people it’s probably illegal to have their work email on their personal phone"
"1002233255888932865";"NY Daily News - We are currently unavailable in your region: https://t.co/MWakx7h9fg"
"1002233255289016320";"RT @bmorrissey: It's interesting how many marketers, even those in charge of programmatic ads, are rather pragmatic about GDPR, even upbeat…"
"1002233251786907653";"#YITH #WooCommerce #Recover #Abandoned #Cart Premium 1.2.3
Our plugin is 100% #GDPR compliance ready - EXPORT perso… https://t.co/bfhdKuDkOI"
"1002233250725683200";"RT @rtehrani: GDPR, China, and data sovereignty are ultimately wins for Amazon and Google | TechCrunch https://t.co/xQoLLuA4jD"
"1002233249375117312";"GDPR Malarkey. Watch here &gt; https://t.co/s1hwlZQ1lP"
"1002233248695574529";"GDPR's first week: confusion and chaos https://t.co/BrjGk9ahTc https://t.co/xENn2Lsgsd"
"1002233248292929536";"IF YOU’RE A PHOTO ENTHUSIAST, THEN THINGS GET TRICKY -  a German Perspective https://t.co/ouTBJX3yBr"
"1002233243578531840";"Small charities can take advantage of a free #GDPR hotline is in operation. Read more: https://t.co/XLaJEweJot https://t.co/OWHlaMUtSX"
"1002233225169854464";"Oh #GDPR fuk you.... https://t.co/uTbgh19tIh"
"1002233218966458369";"Spoiler Alert: important #GDPR feature released by #GoogleAnalytics https://t.co/35nowp8Fs6"
"1002233213606092800";"RT @thephysicsgirl: At dinner tonight... #GDPR https://t.co/LJmhCubmxy"
"1002233202608455680";"Interesting read on #GDPR The Privacy Lawyer Giving Big Tech an $8.8 Billion Headache https://t.co/nWVwb2R3Sr… https://t.co/YgO0uQW4EF"
"1002233167280033793";"Privacy Policy update (GDPR) - https://t.co/opt4iwL3Mf"
"1002233157708599296";"RT @sabetaip: Fantastic panel discussion on #blockchain applications - privacy, #GDPR,  identity, voting, supply chain, healthcare with @Lo…"
"1002233149236105216";"RT @UKAuthority: Lord O'Shaugnessy says #GDPR and new data opt-out provide reassurance for patients on safety and choice in how personal da…"
"1002233147734609920";"@jpmens @frank_be Nothing. As I clarified, GDPR can apply to individual activities which process data. There is onl… https://t.co/x5h8xsEZlc"
"1002233113458757632";"New GDPR side effect: sending your privacy policy update e-mail after the deadline is giving me the impression that… https://t.co/u0TXyR8x4f"
"1002233081070223361";"GDPR 2.0 feature suggestion: ban all cookie warnings."
"1002233062984486912";"@LaMonicaBuzz Don't forget $GOOGL, which has also shaken off the GDPR shackles and is running free to day, up 2.5%"
"1002233039513145344";"GDPR is the new Y2K"
"1002232948895121409";"GDPR and you: It’s time to get a primer on the new European privacy law  https://t.co/2rldOa7leW https://t.co/YFH7AkLTZZ"
"1002232914581577734";"Europe's new copyright law will institute a ""Link Tax"" and lead to widespread censorship on the internet. Enough is… https://t.co/2V2gPWVvDN"
